symbol,ts_code,tencent_name,price_hkd,prev_close,latest_open,volume_shares,turnover_hkd,quote_time,pct_chg,latest_high,latest_low,total_mv_hkd,float_mv_hkd,tencent_pe,tencent_pb
00959,00959.HK,世纪娱乐国际,0.72,0.72,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,92340000.0,92340000.0,-2.02,0.0
00960,00960.HK,龙湖集团,6.06,6.11,6.12,221500.0,1349532.0,2026/06/30 09:32:01,-0.82,6.14,6.05,43010260000.0,43010260000.0,38.02,1.47
00966,00966.HK,中国太平,18.46,18.52,18.53,44400.0,821860.0,2026/06/30 09:32:01,-0.32,18.56,18.44,66345579999.99999,66345579999.99999,2.45,0.65
00968,00968.HK,信义光能,2.06,2.03,2.03,5932000.0,12189580.0,2026/06/30 09:32:03,1.48,2.07,2.02,18842910000.0,18842910000.0,20.15,2.46
00969,00969.HK,华联国际,0.08,0.08,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,175290000.0,175290000.0,-8.14,0.0
00970,00970.HK,新耀莱,0.38,0.38,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,256639999.99999997,256639999.99999997,-2.8,0.0
00974,00974.HK,中国顺客隆,0.73,0.73,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,212030000.0,212030000.0,-11.28,0.0
00975,00975.HK,蒙古焦煤,6.02,6.15,6.08,45000.0,274230.0,2026/06/30 09:31:37,-2.11,6.35,6.0,6226650000.0,6226650000.0,131.17,5.69
00976,00976.HK,齐合环保,0.43,0.43,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,690220000.0,690220000.0,-74.22,0.0
00978,00978.HK,招商局置地,0.239,0.239,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1172360000.0,1172360000.0,-0.48,0.0
00979,00979.HK,绿色能源科技集团,0.34,0.34,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,461140000.0,461140000.0,-28.76,0.0
00980,00980.HK,联华超市,0.27,0.27,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,100600000.0,399490000.0,-1.8,0.0
00981,00981.HK,中芯国际,86.5,84.8,84.6,4081541.0,349362713.8,2026/06/30 09:32:03,2.0,86.6,84.25,520210490000.0,740503900000.0,138.89,2.77
00983,00983.HK,瑞安建业,0.3,0.3,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,112000000.00000001,112000000.00000001,-1.22,0.0
00984,00984.HK,永旺,0.215,0.215,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,55900000.00000001,55900000.00000001,-0.17,0.0
00986,00986.HK,杜甫酒业集团-新,0.29,0.29,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,37550000.0,37550000.0,1.24,0.0
00987,00987.HK,中国再生能源投资,0.184,0.184,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,461130000.0,461130000.0,23.66,0.0
00989,00989.HK,中国长白山国际,0.9,0.9,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,324160000.0,324160000.0,2.34,0.0
00990,00990.HK,至源控股,0.55,0.56,0.55,930000.0,511500.0,2026/06/30 09:30:48,-1.79,0.55,0.55,8140740000.0,8140740000.0,11.31,0.0
00991,00991.HK,大唐发电,2.4,2.403,2.43,2404000.0,5814160.0,2026/06/30 09:32:00,-0.12,2.43,2.4,14665490000.0,44416110000.0,5.32,1.25
00992,00992.HK,联想集团,21.6,21.28,21.5,6900870.0,149858026.18,2026/06/30 09:32:02,1.5,22.0,21.5,267940640000.0,267940640000.0,17.88,2.35
00993,00993.HK,信控国际资本,0.088,0.088,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,766440000.0,766440000.0,-0.66,0.0
00994,00994.HK,中天宏信,0.32,0.325,0.32,4000.0,1280.0,2026/06/30 09:30:10,-1.54,0.32,0.32,413120000.0,413120000.0,-12.58,0.0
00995,00995.HK,安徽皖通高速公路,15.93,16.061,15.76,10000.0,158680.0,2026/06/30 09:31:42,-0.82,15.96,15.76,8649860000.0,27217870000.0,13.09,1.25
00997,00997.HK,普汇中金国际,0.018,0.018,0.018,24000.0,432.0,2026/06/30 09:30:00,0.0,0.018,0.018,21050000.0,21050000.0,-0.06,0.0
00998,00998.HK,中信银行,6.77,6.78,6.76,94000.0,637180.0,2026/06/30 09:32:02,-0.15,6.81,6.76,100752240000.0,376717750000.0,4.82,0.74
00999,00999.HK,小菜园,6.78,6.8,6.8,5600.0,37792.0,2026/06/30 09:32:02,-0.29,6.8,6.74,7926420000.0,7926420000.0,10.01,0.88
01000,01000.HK,北青传媒,0.48,0.48,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,26350000.0,94710000.0,-1.17,0.0
01001,01001.HK,沪港联合,0.43,0.43,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,273700000.0,273700000.0,3.05,0.0
01002,01002.HK,威铖国际,0.058,0.058,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,161170000.0,161170000.0,52.43,0.0
01003,01003.HK,欢喜传媒,0.205,0.209,0.205,50000.0,10220.0,2026/06/30 09:31:52,-1.91,0.205,0.202,898739999.9999999,898739999.9999999,-1.8,1.44
01004,01004.HK,中国智慧能源,0.157,0.157,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,73590000.0,73590000.0,-0.43,0.0
01005,01005.HK,美力时集团,0.395,0.395,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,298700000.0,298700000.0,-1.83,0.0
01007,01007.HK,龙辉国际控股,0.07,0.07,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,13270000.000000002,13270000.000000002,-0.84,0.0
01008,01008.HK,力图控股,0.175,0.175,0.175,40000.0,7000.0,2026/06/30 09:30:00,0.0,0.175,0.175,274380000.0,274380000.0,185.89,0.0
01009,01009.HK,国际娱乐,1.54,1.54,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,2108500000.0,2108500000.0,-7.47,0.0
01010,01010.HK,天玺曜11,0.065,0.065,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,28880000.0,28880000.0,-0.17,0.0
01011,01011.HK,泰凌医药,0.42,0.42,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,398580000.0,398580000.0,-13.82,0.0
01013,01013.HK,伟俊集团控股,0.45,0.45,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,120330000.0,120330000.0,-11.65,0.0
01020,01020.HK,中细软科技,0.193,0.193,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1120010000.0,1120010000.0,-10.62,0.0
01021,01021.HK,华沿机器人,17.85,17.8,17.84,400.0,7136.0,2026/06/30 09:30:36,0.28,17.84,17.84,9621840000.0,9943640000.0,-300.21,0.0
01022,01022.HK,飞鱼科技,0.335,0.335,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,586060000.0,586060000.0,5.03,0.0
01023,01023.HK,时代集团控股,0.46,0.46,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,444100000.0,444100000.0,-2.49,0.0
01024,01024.HK,快手-W,40.7,41.0,41.0,2105511.0,85839948.0,2026/06/30 09:32:03,-0.73,41.08,40.12,149034910000.0,176105140000.0,8.54,2.34
01025,01025.HK,嘉艺控股,0.206,0.206,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,83300000.0,83300000.0,-3.5,0.0
01026,01026.HK,环球实业科技,0.059,0.059,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,325270000.0,325270000.0,-3.02,0.0
01027,01027.HK,亚洲策略科技,3.1,3.1,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1294410000.0,1294410000.0,-115.57,0.0
01028,01028.HK,千百度,0.83,0.82,0.82,29000.0,24060.0,2026/06/30 09:31:25,1.22,0.83,0.82,2068690000.0000002,2068690000.0000002,-12.45,1.22
01029,01029.HK,铁货,0.42,0.415,0.42,80000.0,33600.0,2026/06/30 09:30:02,1.2,0.42,0.42,805110000.0,805110000.0,-0.79,0.0
01030,01030.HK,新城发展,1.35,1.36,1.35,4000.0,5400.0,2026/06/30 09:30:13,-0.74,1.35,1.35,9806050000.0,9806050000.0,22.51,0.0
01033,01033.HK,中石化油服,0.57,0.56,0.56,618000.0,346720.0,2026/06/30 09:30:38,1.79,0.57,0.56,3083720000.0,10805520000.0,14.03,1.79
01036,01036.HK,万科海外,1.6,1.59,0.0,0.0,0.0,2026/06/30 09:30:03,0.63,0.0,0.0,623240000.0,623240000.0,-6.75,0.0
01037,01037.HK,云智汇科技,0.425,0.42,0.0,0.0,0.0,2026/06/30 09:30:01,1.19,0.0,0.0,300120000.0,300120000.0,-18.63,0.0
01038,01038.HK,长江基建集团,59.85,60.25,60.25,23000.0,1381850.0,2026/06/30 09:31:51,-0.66,60.25,59.85,150798720000.0,150798720000.0,18.25,0.66
01039,01039.HK,畅由国际集团,0.052,0.052,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,94170000.0,94170000.0,-5.29,0.0
01044,01044.HK,恒安国际,21.9,22.02,21.8,11000.0,240650.0,2026/06/30 09:32:03,-0.54,21.9,21.8,25301530000.0,25301530000.0,9.01,0.45
01045,01045.HK,亚太卫星,2.18,2.18,2.2,44000.0,96740.0,2026/06/30 09:31:43,0.0,2.21,2.18,2024289999.9999998,2024289999.9999998,14.32,1.38
01046,01046.HK,寰宇娱乐文化,0.365,0.36,0.0,0.0,0.0,2026/06/30 09:30:48,1.39,0.0,0.0,330920000.0,330920000.0,-5.24,0.0
01047,01047.HK,毅兴行,0.32,0.32,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,118140000.0,118140000.0,348.51,0.0
01049,01049.HK,时富投资,1.03,1.03,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,83120000.0,83120000.0,-1.58,0.0
01050,01050.HK,嘉利国际,2.03,2.0,2.01,238000.0,484840.0,2026/06/30 09:32:00,1.5,2.06,2.01,4237210000.0000005,4237210000.0000005,15.64,2.5
01051,01051.HK,国际资源,7.78,7.78,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,3507330000.0000005,3507330000.0000005,4.57,0.0
01052,01052.HK,越秀交通基建,3.73,3.72,3.71,28000.0,103540.0,2026/06/30 09:31:42,0.27,3.73,3.67,6240900000.0,6240900000.0,10.58,1.61
01053,01053.HK,重庆钢铁股份,0.88,0.89,0.88,24000.0,21120.0,2026/06/30 09:30:22,-1.12,0.88,0.88,473550000.0,8456220000.0,-2.81,0.0
01055,01055.HK,中国南方航空股份,3.43,3.48,3.46,182000.0,624740.0,2026/06/30 09:31:55,-1.44,3.46,3.41,15928910000.0,62154920000.00001,65.66,1.44
01057,01057.HK,浙江世宝,3.57,3.54,3.56,162000.0,578500.0,2026/06/30 09:32:02,0.85,3.58,3.56,773920000.0,2936800000.0,14.69,0.56
01058,01058.HK,南粤控股,0.395,0.395,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,212520000.0,212520000.0,-14.93,0.0
01059,01059.HK,看通集团,0.37,0.37,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,138760000.0,138760000.0,5.13,0.0
01060,01060.HK,大麦娱乐,0.465,0.465,0.47,567201.0,264934.47,2026/06/30 09:31:49,0.0,0.47,0.465,13939190000.0,13939190000.0,17.45,1.08
01061,01061.HK,亿胜生物科技,2.76,2.76,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1562910000.0,1562910000.0,4.91,0.0
01062,01062.HK,国开国际投资,0.081,0.081,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,235080000.0,235080000.0,-3.63,0.0
01063,01063.HK,新确科技,0.053,0.053,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,81540000.0,81540000.0,2.69,0.0
01064,01064.HK,中华国际,0.07,0.065,0.07,10000.0,700.0,2026/06/30 09:31:48,7.69,0.07,0.07,53800000.0,53800000.0,-3.6,0.0
01065,01065.HK,天津创业环保股份,3.63,3.64,3.63,20000.0,72600.0,2026/06/30 09:30:17,-0.27,3.63,3.63,1234200000.0,5700620000.0,5.97,0.0
01066,01066.HK,威高股份,3.25,3.23,3.23,807550.0,2615530.5,2026/06/30 09:31:39,0.62,3.25,3.23,14502699999.999998,14659670000.0,8.21,0.62
01068,01068.HK,雨润食品,0.078,0.078,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,142170000.0,142170000.0,-2.0,0.0
01069,01069.HK,中国健康科技集团,0.228,0.228,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,36900000.0,36900000.0,1.48,0.0
01070,01070.HK,TCL电子,13.14,12.93,12.93,207000.0,2696480.0,2026/06/30 09:31:56,1.62,13.22,12.59,33125090000.0,33125090000.0,13.28,4.87
01071,01071.HK,华电国际电力股份,3.84,3.85,3.87,414000.0,1597040.0,2026/06/30 09:30:29,-0.26,3.87,3.81,6594180000.0,44589210000.0,6.63,1.56
01072,01072.HK,东方电气,21.34,21.66,21.64,197200.0,4229320.0,2026/06/30 09:31:59,-1.48,21.64,21.3,8706720000.0,73801410000.0,17.4,1.57
01073,01073.HK,大禹金融,0.1,0.1,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,341800000.0,341800000.0,8.62,0.0
01075,01075.HK,首都信息,2.04,2.04,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,158000000.0,591210000.0,4.31,0.0
01079,01079.HK,松景科技,0.255,0.255,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,363810000.0,363810000.0,-21.24,0.0
01080,01080.HK,胜利管道,0.066,0.066,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,255710000.00000003,255710000.00000003,-12.21,0.0
01081,01081.HK,大金重工,63.3,63.25,63.25,2000.0,126540.0,2026/06/30 09:30:37,0.08,63.45,63.25,6330670000.0,46700200000.0,38.23,0.32
01082,01082.HK,源宇宙教育,1.44,1.44,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,875590000.0,875590000.0,-16.95,0.0
01083,01083.HK,港华智慧能源,3.02,3.01,3.0,10000.0,30070.0,2026/06/30 09:31:22,0.33,3.02,2.99,11088500000.0,11088500000.0,6.99,1.0
01084,01084.HK,绿新生物科技,0.66,0.66,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,576920000.0,576920000.0,79.1,0.0
01085,01085.HK,亨鑫科技,1.89,1.89,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,879979999.9999999,879979999.9999999,-18.73,0.0
01086,01086.HK,好孩子国际,0.82,0.82,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1372130000.0,1372130000.0,6.28,0.0
01087,01087.HK,威讯控股,1.65,1.6,1.63,54000.0,88680.0,2026/06/30 09:31:59,3.13,1.65,1.63,395780000.0,395780000.0,-7.24,1.25
01088,01088.HK,中国神华,41.4,41.1,41.36,495500.0,20400785.0,2026/06/30 09:32:00,0.73,41.46,40.94,139827750000.0,897942580000.0001,14.96,1.27
01090,01090.HK,大明国际,0.71,0.71,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,904909999.9999999,904909999.9999999,-22.99,0.0
01091,01091.HK,南方锰业,0.425,0.425,0.425,3000.0,1275.0,2026/06/30 09:20:36,0.0,0.425,0.425,2098220000.0,2098220000.0,12.56,0.0
01093,01093.HK,石药集团,7.21,7.15,7.06,5214402.0,37196080.08,2026/06/30 09:32:01,0.84,7.22,7.05,83076880000.0,83076880000.0,19.33,2.38
01094,01094.HK,承辉国际,0.255,0.255,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,151090000.0,151090000.0,-1.22,0.0
01097,01097.HK,有线宽频,0.062,0.062,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,442350000.0,442350000.0,-0.9,0.0
01098,01098.HK,路劲,0.57,0.57,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,427120000.00000006,427120000.00000006,-0.07,0.0
01099,01099.HK,国药控股,16.38,16.16,16.18,981575.0,16065002.3,2026/06/30 09:31:56,1.36,16.45,16.18,21978860000.0,51116350000.0,6.45,1.67
01100,01100.HK,飞达控股,1.47,1.47,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,630870000.0,630870000.0,5.33,0.0
01101,01101.HK,华荣能源,0.02,0.02,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,95410000.0,95410000.0,-0.16,0.0
01102,01102.HK,环能国际,0.068,0.069,0.0,0.0,0.0,2026/06/30 09:31:06,-1.45,0.0,0.0,190360000.0,190360000.0,260.41,0.0
01104,01104.HK,亚太资源,1.35,1.33,1.33,560000.0,746800.0,2026/06/30 09:31:19,1.5,1.35,1.33,2018870000.0,2018870000.0,8.28,1.5
01105,01105.HK,星岛,0.173,0.173,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,152330000.0,152330000.0,-1.95,0.0
01107,01107.HK,当代置业,0.013,0.013,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,36330000.0,36330000.0,-0.0,0.0
01108,01108.HK,凯盛新能,2.41,2.4,2.38,82000.0,196560.0,2026/06/30 09:31:55,0.42,2.4,2.38,602500000.0,1556080000.0,-1.54,0.83
01109,01109.HK,华润置地,30.28,30.54,30.5,852000.0,25796847.0,2026/06/30 09:31:47,-0.85,30.54,30.14,215924850000.0,215924850000.0,7.67,1.31
01110,01110.HK,金活医药集团,0.365,0.365,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,227210000.0,227210000.0,18.19,0.0
01111,01111.HK,华视集团控股,0.2,0.2,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,154130000.0,154130000.0,1.95,0.0
01112,01112.HK,H&H国际控股,10.64,10.61,10.8,1000.0,10720.0,2026/06/30 09:30:02,0.28,10.8,10.64,6868770000.000001,6868770000.000001,31.63,1.51
01113,01113.HK,长实集团,44.3,44.46,44.46,259029.0,11507641.74,2026/06/30 09:32:00,-0.36,44.6,44.24,155040180000.0,155040180000.0,14.29,0.81
01114,01114.HK,华晨中国,1.95,1.95,1.96,188000.0,367460.0,2026/06/30 09:31:13,0.0,1.96,1.95,9838280000.0,9838280000.0,4.48,0.51
01115,01115.HK,5100藏冰川,0.42,0.42,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,2363880000.0,2363880000.0,24.76,0.0
01116,01116.HK,慧源同创科技,0.201,0.201,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,433760000.0,433760000.0,-6.86,0.0
01117,01117.HK,现代牧业,1.01,1.01,1.01,1096000.0,1104810.0,2026/06/30 09:31:45,0.0,1.02,0.99,7994820000.0,7994820000.0,-6.4,2.97
01118,01118.HK,高力集团,1.15,1.15,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,660530000.0,660530000.0,4.37,0.0
01119,01119.HK,创梦天地,0.305,0.305,0.3,56400.0,17110.0,2026/06/30 09:30:42,0.0,0.305,0.3,622510000.0,622510000.0,35.27,1.64
01120,01120.HK,雅视光学,0.73,0.73,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,281970000.0,281970000.0,13.62,0.0
01121,01121.HK,金阳新能源,0.58,0.58,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1116080000.0,1116080000.0,-3.27,0.0
01122,01122.HK,庆铃汽车股份,0.71,0.71,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,879440000.0,1762409999.9999998,-60.49,0.0
01123,01123.HK,中港照相,0.11,0.11,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,130390000.0,130390000.0,17.21,0.0
01124,01124.HK,沿海家园,0.125,0.125,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,51830000.0,51830000.0,-0.14,0.0
01125,01125.HK,丽丰控股,0.75,0.75,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,248280000.0,248280000.0,-0.59,0.0
01126,01126.HK,德林国际,6.35,6.34,6.35,6000.0,38100.0,2026/06/30 09:30:02,0.16,6.35,6.35,4298090000.0,4298090000.0,6.2,0.0
01127,01127.HK,狮子山集团,1.23,1.23,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,947100000.0,947100000.0,5.05,0.0
01128,01128.HK,永利澳门,5.04,5.07,5.01,6400.0,32244.0,2026/06/30 09:31:00,-0.59,5.04,5.01,26537349999.999996,26537349999.999996,16.28,0.59
01129,01129.HK,中国水业集团,0.163,0.163,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,103050000.0,103050000.0,-0.37,0.0
01130,01130.HK,中国环境资源,0.63,0.63,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,354610000.0,354610000.0,-8.8,0.0
01132,01132.HK,橙天嘉禾,0.072,0.072,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,201580000.0,201580000.0,3.58,0.0
01133,01133.HK,哈尔滨电气,15.61,15.64,15.62,6000.0,93720.0,2026/06/30 09:30:43,-0.19,15.62,15.62,10545660000.0,34908270000.0,11.83,0.0
01134,01134.HK,恒发光学,0.345,0.345,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,172500000.0,172500000.0,-11.41,0.0
01137,01137.HK,香港科技探索,1.08,1.08,1.08,6000.0,6480.0,2026/06/30 09:20:36,0.0,1.08,1.08,854790000.0,854790000.0,-5.72,0.0
01138,01138.HK,中远海能,14.97,15.25,15.0,1056860.0,16010130.0,2026/06/30 09:32:01,-1.84,15.26,14.9,19401120000.0,81899880000.0,18.32,2.36
01140,01140.HK,华科智能投资,0.126,0.12,0.128,1376000.0,177288.0,2026/06/30 09:31:52,5.0,0.13,0.123,1468820000.0,1468820000.0,22.89,5.83
01141,01141.HK,民银资本,4.1,3.86,3.87,849000.0,3369140.0,2026/06/30 09:32:00,6.22,4.1,3.86,4497570000.0,4497570000.0,29.74,6.22
01142,01142.HK,能源及能量环球,0.064,0.062,0.07,1094000.0,75376.0,2026/06/30 09:31:10,3.23,0.07,0.064,808780000.0,808780000.0,-2.46,9.68
01143,01143.HK,中国储能科技发展,0.375,0.375,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,84110000.0,84110000.0,-1.89,0.0
01145,01145.HK,勇利投资,0.106,0.106,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,116360000.0,116360000.0,-41.88,0.0
01146,01146.HK,汇成国际控股,0.046,0.046,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,158490000.0,158490000.0,-1.53,0.0
01147,01147.HK,伊登软件,0.146,0.146,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,298560000.0,298560000.0,25.92,0.0
01148,01148.HK,新晨动力,0.225,0.225,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,288500000.0,288500000.0,12.93,0.0
01150,01150.HK,米兰站,0.099,0.099,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,104640000.0,104640000.0,69.9,0.0
01152,01152.HK,正乾金融控股,0.35,0.35,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1200070000.0,1200070000.0,-115.56,0.0
01153,01153.HK,佳源服务,0.34,0.34,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,228550000.0,228550000.0,1.6,0.0
01156,01156.HK,CHINANEWENERGY,0.233,0.24,0.24,48000.0,11364.0,2026/06/30 09:31:44,-2.92,0.24,0.233,137410000.0,137410000.0,-4.7,2.92
01157,01157.HK,中联重科,7.08,7.05,7.01,35200.0,249884.0,2026/06/30 09:31:39,0.43,7.16,7.01,10991750000.0,61231629999.99999,11.57,2.13
01159,01159.HK,智数科技集团,2.62,2.62,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,371660000.0,371660000.0,1.83,0.0
01160,01160.HK,金石资本集团,0.25,0.25,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,59319999.99999999,59319999.99999999,-9.51,0.0
01161,01161.HK,奥思集团,1.1,1.1,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,748610000.0,748610000.0,9.21,0.0
01162,01162.HK,莹岚集团,0.179,0.179,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,107400000.0,107400000.0,-7.88,0.0
01163,01163.HK,虎视传媒,0.182,0.182,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,163140000.0,163140000.0,26.49,0.0
01164,01164.HK,中广核矿业,2.5,2.52,2.52,445000.0,1108550.0,2026/06/30 09:32:05,-0.79,2.52,2.48,19001710000.0,19001710000.0,41.97,1.59
01165,01165.HK,顺风清洁能源,0.024,0.024,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,121980000.0,121980000.0,-0.26,0.0
01166,01166.HK,星凯控股,0.17,0.17,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,24220000.0,24220000.0,-0.17,0.0
01167,01167.HK,加科思-B,4.76,4.65,4.6,25200.0,117660.0,2026/06/30 09:31:35,2.37,4.79,4.6,3727490000.0,3727490000.0,-23.06,4.09
01168,01168.HK,Z FIN,2.93,2.93,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1278500000.0,1278500000.0,-1.16,0.0
01170,01170.HK,信星集团,0.44,0.44,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,295510000.0,295510000.0,-8.72,0.0
01171,01171.HK,兖矿能源,11.34,11.312,11.33,888000.0,10057380.0,2026/06/30 09:32:01,0.25,11.37,11.23,46216170000.0,113817900000.00002,11.23,1.24
01172,01172.HK,融太集团,0.017,0.017,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,98250000.0,98250000.0,-1.15,0.0
01173,01173.HK,威高国际,0.026,0.026,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,65469999.99999999,65469999.99999999,-0.62,0.0
01176,01176.HK,珠光控股,0.014,0.014,0.014,4000.0,56.0,2026/06/30 09:30:04,0.0,0.014,0.014,123910000.00000001,123910000.00000001,-0.02,0.0
01177,01177.HK,中国生物制药,4.52,4.49,4.49,2118598.0,9519399.24,2026/06/30 09:32:05,0.67,4.53,4.42,84546680000.0,84546680000.0,32.59,2.45
01179,01179.HK,华住集团-S,33.76,33.58,34.24,1100.0,37390.0,2026/06/30 09:31:41,0.54,34.24,33.76,103820040000.0,103820040000.0,18.46,1.43
01180,01180.HK,汇彩控股,0.78,0.78,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,820700000.0000001,820700000.0000001,5.8,0.0
01181,01181.HK,唐宫中国,0.119,0.119,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,128050000.0,128050000.0,-1.96,0.0
01182,01182.HK,胜龙国际,0.89,0.88,0.0,0.0,0.0,2026/06/30 09:30:19,1.14,0.0,0.0,303320000.0,303320000.0,4.16,0.0
